name,slug,sku,barcode,description,shortDescription,price,comparePrice,costPrice,stockQuantity,lowStockThreshold,categoryId,brandId,status,isFeatured,isNewArrival,isOnPromotion,tags,images,netWeight,unitsPerCarton,origin,weight,isHalal,isOrganic,isKosher,isVegan,isGlutenFree,naifdaNumber,storageInstructions,ingredients,allergens,isScalable,scaleUnit,pricePerUnit,minOrderQty,maxOrderQty,scaleStep,scalePresets,scaleWareCode,variations
Gnocchi Di Patate,gnocchi-di-patate,IPXX-GNODI-538214,8008912008833.00,description,"Liguori Gnocchi Di Patate , premium Italian pasta of exceptional quality.",4500,,,7,5,69e5aa4140cdaab22a0a1af6,69e5aa6940cdaab22a0a1b16,ACTIVE,,,,pasta|Italian pasta|liguori|gnocchi,https://res.cloudinary.com/nigittriple/image/upload/v1781863565/nigittriple/general/zxgwkst7h9fvqcs7jzmd.jpg,400g,12,Italy,0.4,,,,,,,"Store in a cool, dry place. Keep away from moisture.","Durum wheat semolina (100%), water",Gluten,,,,,,,,,[]
Tart with cherry jam,tart-with-cherry-jam,ABXX-TARWIT-980368,80825616,"Lago Tart is a classic Italian pastry shell filled generously with cocoa and hazelnut cream. Light, flaky, and individually wrapped for freshness. A delightful treat with coffee or tea.",Lago Tart with Cocoa And Hazelnut Cream ? flaky pastry tart filled with rich cocoa and hazelnut cream.,750,,,277,5,69e5aa3f40cdaab22a0a1af5,69e5aa6340cdaab22a0a1b12,ACTIVE,,,,tart|pastry|biscuit|Lago|Italian|cocoa,https://res.cloudinary.com/nigittriple/image/upload/v1776606590/claude/tart-with-cherry-jam-825616.jpg,40g,48,Italy,0.04,,,,,,,"Store in a cool, dry place. Once opened, keep in an airtight container.",,Gluten|Dairy|Eggs,,,,,,,,,[]
Lumaconi N0-210,lumaconi-n0-210,IPXX-LUMN0--933491,8008912014100.00,description,Liguori Lumaconi N0-210 ? premium Italian pasta of exceptional quality.,7000,,,13,5,69e5aa4140cdaab22a0a1af6,69e5aa6940cdaab22a0a1b16,ACTIVE,,,,pasta|Italian pasta|liguori|lumaconi,https://res.cloudinary.com/nigittriple/image/upload/v1776606581/claude/lumaconi-n0-210-014100.jpg,500g,12,Italy,0.5,,,,,,,"Store in a cool, dry place. Keep away from moisture.","Durum wheat semolina (100%), water",Gluten,,,,,,,,,[]
Gastone donuts icing sugar,gastone-donuts-icing-sugar,ABXX-GASDON-986325,8004800235206,"Lago Gastone donuts icing sugar is a high-quality Italian baked biscuit product, made with care from the finest Italian ingredients.",Lago Donuts ? a premium Italian baked treat for all occasions.,750,,,2,5,69e5aa3f40cdaab22a0a1af5,69e5aa6340cdaab22a0a1b12,ACTIVE,,,,biscuit|Lago|Italian|donuts,https://res.cloudinary.com/nigittriple/image/upload/v1776606573/claude/gastone-donuts-icing-sugar-235206.jpg,40g,12,Italy,0.04,,,,,,,"Store in a cool, dry place. Once opened, keep in an airtight container.",,Gluten|Dairy,,,,,,,,,[]
Gastone donuts apricot filling,gastone-donuts-apricot-filling,ABXX-GASDON-463147,8004800235244,"Lago Gastone donuts apricot filling is a high-quality Italian baked biscuit product, made with care from the finest Italian ingredients.",Lago Donuts ? a premium Italian baked treat for all occasions.,750,,,0,5,69e5aa3f40cdaab22a0a1af5,69e5aa6340cdaab22a0a1b12,ACTIVE,,,,biscuit|Lago|Italian|donuts,https://res.cloudinary.com/nigittriple/image/upload/v1776606564/claude/gastone-donuts-apricot-filling-235244.jpg,40g,12,Italy,0.04,,,,,,,"Store in a cool, dry place. Once opened, keep in an airtight container.",,Gluten|Dairy,,,,,,,,,[]
Gastone donuts chocolate milk filling,gastone-donuts-chocolate-milk-filling,ABXX-GASDON-575236,8004800232014,"Lago Gastone donuts chocolate milk filling is a high-quality Italian baked biscuit product, made with care from the finest Italian ingredients.",Lago Donuts ? a premium Italian baked treat for all occasions.,750,,,36,5,69e5aa3f40cdaab22a0a1af5,69e5aa6340cdaab22a0a1b12,ACTIVE,,,,biscuit|Lago|Italian|donuts,https://res.cloudinary.com/nigittriple/image/upload/v1776606554/claude/gastone-donuts-chocolate-milk-filling-232014.jpg,40g,12,Italy,0.04,,,,,,,"Store in a cool, dry place. Once opened, keep in an airtight container.",,Gluten|Dairy,,,,,,,,,[]
Spaghettoni Di Gragnano N0-201,spaghettoni-di-gragnano-n0-201,IPXX-SPADI-637956,8008912012014.00,description,Liguori Spaghettoni Di Gragnano N0-201 ? premium Italian pasta of exceptional quality. Certified Gragnano IGP ? made in the traditional Gragnano pasta district near Naples.,7000,,,17,5,69e5aa4140cdaab22a0a1af6,69e5aa6940cdaab22a0a1b16,ACTIVE,,,,pasta|Italian pasta|liguori|spaghettoni|Gragnano IGP,https://res.cloudinary.com/nigittriple/image/upload/v1776606544/claude/spaghettoni-di-gragnano-n0-201-012014.jpg,500g,12,Italy,0.5,,,,,,,"Store in a cool, dry place. Keep away from moisture.","Durum wheat semolina (100%), water",Gluten,,,,,,,,,[]
Gastone Donuts chocolate,gastone-donuts-chocolate,ABXX-GASDON-401856,8004800235251,"Lago Gastone Donuts chocolate is a high-quality Italian baked biscuit product, made with care from the finest Italian ingredients.",Lago Biscuits ? a premium Italian baked treat for all occasions.,750,,,28,5,69e5aa3f40cdaab22a0a1af5,69e5aa6340cdaab22a0a1b12,ACTIVE,,,,biscuit|Lago|Italian|biscuits,https://res.cloudinary.com/nigittriple/image/upload/v1776606537/claude/gastone-donuts-chocolate-235251.jpg,40g,12,Italy,0.04,,,,,,,"Store in a cool, dry place. Once opened, keep in an airtight container.",,Gluten|Dairy,,,,,,,,,[]
Fettuccine A Nido,fettuccine-a-nido,IPXX-FETA-864161,8008912012069.00,description,Liguori Fettuccine A Nido ? premium Italian pasta of exceptional quality.,5500,,,7,5,69e5aa4140cdaab22a0a1af6,69e5aa6940cdaab22a0a1b16,ACTIVE,,,,pasta|Italian pasta|liguori|fettuccine,https://res.cloudinary.com/nigittriple/image/upload/v1776606527/claude/fettuccine-a-nido-012069.jpg,500g,12,Italy,0.5,,,,,,,"Store in a cool, dry place. Keep away from moisture.","Durum wheat semolina (100%), water",Gluten,,,,,,,,,[]
Frollini Cocoa and hazelnut cookies,frollini-cocoa-and-hazelnut-cookies,ABXX-FROCOC-576071,8004800006745,"Lago Frollini Cocoa and hazelnut cookies is an iconic Italian wafer made with thin, crispy layers filled with rich hazelnut cream. Light, crunchy and absolutely delicious. Crafted in Italy since 1948.",Lago Hazelnut Wafer ? classic crispy Italian wafer with irresistible hazelnut cream filling.,8200,,,0,5,69e5aa3f40cdaab22a0a1af5,69e5aa6340cdaab22a0a1b12,ACTIVE,,,,wafer|biscuit|Lago|hazelnut|Italian biscuits|snack,https://res.cloudinary.com/nigittriple/image/upload/v1776606520/claude/frollini-cocoa-and-hazelnut-cookies-006745.jpg,600g,24,Italy,0.6,,,,,,,"Store in a cool, dry place. Once opened, keep in an airtight container.",,Gluten|Dairy|Tree Nuts,,,,,,,,,[]
Nutella Biscuits,nutella-biscuits,ABXX-NUTBIS-764101,8000500310427.00,description,Premium Italian biscuit by Ferreto ? Biscuits baked to perfection.,12200,,,0,5,69e5aa3f40cdaab22a0a1af5,69e5aa6f40cdaab22a0a1b1a,ACTIVE,,,,biscuit|ferreto|Italian|biscuits,https://res.cloudinary.com/nigittriple/image/upload/v1776606510/claude/nutella-biscuits-310427.jpg,304g,12,Italy,0.304,,,,,,,"Store in a cool, dry place. Once opened, keep in an airtight container.",,Gluten|Dairy,,,,,,,,,[]
Mezze Maniche Rigate,mezze-maniche-rigate,IPXX-MEZMAN-722421,8008912010386,"Mezze Maniche Rigate by Liguori is a premium Italian pasta made by Pastificio Liguori, one of Campania's oldest pasta makers since 1795. Made from 100% durum wheat semolina and pure water, slowly dried at low temperature to preserve its natural texture and flavour. Cook in boiling salted water for 10-14 minutes.",Liguori Mezze Maniche Rigate ? premium Italian pasta of exceptional quality.,5500,,,10,5,69e5aa4140cdaab22a0a1af6,69e5aa6940cdaab22a0a1b16,ACTIVE,,,,pasta|Italian pasta|liguori|mezze,https://res.cloudinary.com/nigittriple/image/upload/v1776606496/claude/mezze-maniche-rigate-010386.jpg,500g,12,Italy,0.5,,,,,,,"Store in a cool, dry place. Keep away from moisture.","Durum wheat semolina (100%), water",Gluten,,,,,,,,,[]
Rigoli,rigoli,ABXX-RIG-160929,8076809506229,Rigoli is a premium quality Italian biscuit made by Mulino Bianco. Made with the finest ingredients and baked to golden perfection. Ideal for any occasion.,Premium Italian biscuit by Mulino Bianco ? Biscuits baked to perfection.,6000,,,0,5,69e5aa3f40cdaab22a0a1af5,69e5aa6d40cdaab22a0a1b19,ACTIVE,,,,biscuit|mulino bianco|Italian|biscuits,https://res.cloudinary.com/nigittriple/image/upload/v1776606489/claude/rigoli-506229.jpg,400g,12,Italy,0.4,,,,,,,"Store in a cool, dry place. Once opened, keep in an airtight container.",,Gluten|Dairy,,,,,,,,,[]
Girotondi,girotondi,ABXX-GIR-689775,8076809572880,Girotondi is a premium quality Italian biscuit made by Mulino Bianco. Made with the finest ingredients and baked to golden perfection. Ideal for any occasion.,Premium Italian biscuit by Mulino Bianco ? Biscuits baked to perfection.,5500,,,0,5,69e5aa3f40cdaab22a0a1af5,69e5aa6d40cdaab22a0a1b19,ACTIVE,,,,biscuit|mulino bianco|Italian|biscuits,https://res.cloudinary.com/nigittriple/image/upload/v1776606478/claude/girotondi-572880.jpg,350g,12,Italy,0.35,,,,,,,"Store in a cool, dry place. Once opened, keep in an airtight container.",,Gluten|Dairy,,,,,,,,,[]
Molinetti,molinetti,ABXX-MOL-494732,8076809576635,Molinetti is a premium quality Italian biscuit made by Mulino Bianco. Made with the finest ingredients and baked to golden perfection. Ideal for any occasion.,Premium Italian biscuit by Mulino Bianco ? Biscuits baked to perfection.,5000,,,25,5,69e5aa3f40cdaab22a0a1af5,69e5aa6d40cdaab22a0a1b19,ACTIVE,,,,biscuit|mulino bianco|Italian|biscuits,https://res.cloudinary.com/nigittriple/image/upload/v1776606470/claude/molinetti-576635.jpg,350g,12,Italy,0.35,,,,,,,"Store in a cool, dry place. Once opened, keep in an airtight container.",,Gluten|Dairy,,,,,,,,,[]
Pan Di Stella,pan-di-stella,ABXX-PANDI-599692,8076809580748,Pan Di Stella is a premium quality Italian biscuit made by Mulino Bianco. Made with the finest ingredients and baked to golden perfection. Ideal for any occasion.,Premium Italian biscuit by Mulino Bianco ? Biscuits baked to perfection.,7400,,,0,5,69e5aa3f40cdaab22a0a1af5,69e5aa6d40cdaab22a0a1b19,ACTIVE,,,,biscuit|mulino bianco|Italian|biscuits,https://res.cloudinary.com/nigittriple/image/upload/v1776606460/claude/pan-di-stella-580748.jpg,350g,12,Italy,0.35,,,,,,,"Store in a cool, dry place. Once opened, keep in an airtight container.",,Gluten|Dairy,,,,,,,,,[]
Conchiglioni,conchiglioni,IPXX-CON-398756,8008912014124,"Conchiglioni by  is a premium Italian pasta made by . Made from 100% durum wheat semolina and pure water, slowly dried at low temperature to preserve its natural texture and flavour. Cook in boiling salted water for 10-14 minutes.",Conchiglioni ? premium Italian pasta of exceptional quality.,5500,,,10,5,69e5aa4140cdaab22a0a1af6,,ACTIVE,,,,pasta|Italian pasta|conchiglioni,https://res.cloudinary.com/nigittriple/image/upload/v1776606449/claude/conchiglioni-014124.jpg,10g,12,Italy,0.01,,,,,,,"Store in a cool, dry place. Keep away from moisture.","Durum wheat semolina (100%), water",Gluten,,,,,,,,,[]
Cioccogranob,cioccogranob,ABXX-CIO-783224,8076809573757,Cioccogranob is a premium quality Italian biscuit made by Mulino Bianco. Made with the finest ingredients and baked to golden perfection. Ideal for any occasion.,Premium Italian biscuit by Mulino Bianco ? Biscuits baked to perfection.,6500,,,0,5,69e5aa3f40cdaab22a0a1af5,69e5aa6d40cdaab22a0a1b19,ACTIVE,,,,biscuit|mulino bianco|Italian|biscuits,https://res.cloudinary.com/nigittriple/image/upload/v1776606441/claude/cioccogranob-573757.jpg,330g,12,Italy,0.33,,,,,,,"Store in a cool, dry place. Once opened, keep in an airtight container.",,Gluten|Dairy,,,,,,,,,[]
Calamarata,calamarata,IPXX-CAL-637145,8008912011116,"Calamarata by Liguori is a premium Italian pasta made by Pastificio Liguori, one of Campania's oldest pasta makers since 1795. Made from 100% durum wheat semolina and pure water, slowly dried at low temperature to preserve its natural texture and flavour. Cook in boiling salted water for 10-14 minutes.",Liguori Calamarata ? premium Italian pasta of exceptional quality.,5500,,,6,5,69e5aa4140cdaab22a0a1af6,69e5aa6940cdaab22a0a1b16,ACTIVE,,,,pasta|Italian pasta|liguori|calamarata,https://res.cloudinary.com/nigittriple/image/upload/v1776606429/claude/calamarata-011116.jpg,500g,12,Italy,0.5,,,,,,,"Store in a cool, dry place. Keep away from moisture.","Durum wheat semolina (100%), water",Gluten,,,,,,,,,[]
Buongrano,buongrano,ABXX-BUO-376660,8076809571487,Buongrano is a premium quality Italian biscuit made by Mulino Bianco. Made with the finest ingredients and baked to golden perfection. Ideal for any occasion.,Premium Italian biscuit by Mulino Bianco ? Biscuits baked to perfection.,6000,,,0,5,69e5aa3f40cdaab22a0a1af5,69e5aa6d40cdaab22a0a1b19,ACTIVE,,,,biscuit|mulino bianco|Italian|biscuits,https://res.cloudinary.com/nigittriple/image/upload/v1776606420/claude/buongrano-571487.jpg,350g,12,Italy,0.35,,,,,,,"Store in a cool, dry place. Once opened, keep in an airtight container.",,Gluten|Dairy,,,,,,,,,[]
Tarallucci,tarallucci,ABXX-TAR-781527,8076809572828,Tarallucci is a premium quality Italian biscuit made by Mulino Bianco. Made with the finest ingredients and baked to golden perfection. Ideal for any occasion.,Premium Italian biscuit by Mulino Bianco ? Biscuits baked to perfection.,5000,,,7,5,69e5aa3f40cdaab22a0a1af5,69e5aa6d40cdaab22a0a1b19,ACTIVE,,,,biscuit|mulino bianco|Italian|biscuits,https://res.cloudinary.com/nigittriple/image/upload/v1776606411/claude/tarallucci-572828.jpg,350g,12,Italy,0.35,,,,,,,"Store in a cool, dry place. Once opened, keep in an airtight container.",,Gluten|Dairy,,,,,,,,,[]
Paccheri,paccheri,IPXX-PAC-218122,8008912014155.00,description,Liguori Paccheri ? premium Italian pasta of exceptional quality.,5500,,,6,5,69e5aa4140cdaab22a0a1af6,69e5aa6940cdaab22a0a1b16,ACTIVE,,,,pasta|Italian pasta|liguori|paccheri,https://res.cloudinary.com/nigittriple/image/upload/v1776606400/claude/paccheri-014155.jpg,500g,12,Italy,0.5,,,,,,,"Store in a cool, dry place. Keep away from moisture.","Durum wheat semolina (100%), water",Gluten,,,,,,,,,[]
Scacchieri,scacchieri,ABXX-SCA-973393,8076809581486,Scacchieri is a premium quality Italian biscuit made by Mulino Bianco. Made with the finest ingredients and baked to golden perfection. Ideal for any occasion.,Premium Italian biscuit by Mulino Bianco ? Biscuits baked to perfection.,9400,,,0,5,69e5aa3f40cdaab22a0a1af5,69e5aa6d40cdaab22a0a1b19,ACTIVE,,,,biscuit|mulino bianco|Italian|biscuits,https://res.cloudinary.com/nigittriple/image/upload/v1776606391/claude/scacchieri-581486.jpg,300g,12,Italy,0.3,,,,,,,"Store in a cool, dry place. Once opened, keep in an airtight container.",,Gluten|Dairy,,,,,,,,,[]
Frollini Cookies with cream,frollini-cookies-with-cream,ABXX-FROCOO-334129,8004800006738,"Lago Frollini Cookies with cream is an iconic Italian wafer made with thin, crispy layers filled with rich assorted cream. Light, crunchy and absolutely delicious. Crafted in Italy since 1948.",Lago Assorted Wafer ? classic crispy Italian wafer with irresistible assorted cream filling.,8200,,,4,5,69e5aa3f40cdaab22a0a1af5,69e5aa6340cdaab22a0a1b12,ACTIVE,,,,wafer|biscuit|Lago|assorted|Italian biscuits|snack,https://res.cloudinary.com/nigittriple/image/upload/v1776606380/claude/frollini-cookies-with-cream-006738.jpg,600g,24,Italy,0.6,,,,,,,"Store in a cool, dry place. Once opened, keep in an airtight container.",,Gluten|Dairy,,,,,,,,,[]
Pappardelle A Nido,pappardelle-a-nido,IPXX-PAPA-371723,8008912010188.00,description,Pappardelle A Nido ? premium Italian pasta of exceptional quality.,5500,,,10,5,69e5aa4140cdaab22a0a1af6,,ACTIVE,,,,pasta|Italian pasta|pappardelle,https://res.cloudinary.com/nigittriple/image/upload/v1776606371/claude/pappardelle-a-nido-010188.jpg,500g,12,Italy,0.5,,,,,,,"Store in a cool, dry place. Keep away from moisture.","Durum wheat semolina (100%), water",Gluten,,,,,,,,,[]
Frollini Cereal Cookies,frollini-cereal-cookies-0uqa,ABXX-FROCER-944975,8004800006714,"Lago Frollini Cereal Cookies is an iconic Italian wafer made with thin, crispy layers filled with rich assorted cream. Light, crunchy and absolutely delicious. Crafted in Italy since 1948.",Lago Assorted Wafer ? classic crispy Italian wafer with irresistible assorted cream filling.,8200,,,11,5,69e5aa3f40cdaab22a0a1af5,69e5aa6340cdaab22a0a1b12,ACTIVE,,,,wafer|biscuit|Lago|assorted|Italian biscuits|snack,https://res.cloudinary.com/nigittriple/image/upload/v1776606363/claude/frollini-cereal-cookies-006714.jpg,600g,24,Italy,0.6,,,,,,,"Store in a cool, dry place. Once opened, keep in an airtight container.",,Gluten|Dairy,,,,,,,,,[]
Rigatoni Napoletani,rigatoni-napoletani,IPXX-RIGNAP-611453,8008912014186.00,description,Liguori Rigatoni Napoletani ? premium Italian pasta of exceptional quality.,5500,,,9,5,69e5aa4140cdaab22a0a1af6,69e5aa6940cdaab22a0a1b16,ACTIVE,,,,pasta|Italian pasta|liguori|rigatoni,https://res.cloudinary.com/nigittriple/image/upload/v1776606353/claude/rigatoni-napoletani-014186.jpg,500g,12,Italy,0.5,,,,,,,"Store in a cool, dry place. Keep away from moisture.","Durum wheat semolina (100%), water",Gluten,,,,,,,,,[]
Frollini chocolate chip cookies,frollini-chocolate-chip-cookies,ABXX-FROCHO-239816,8004800006851,"Lago Frollini chocolate chip cookies is an iconic Italian wafer made with thin, crispy layers filled with rich assorted cream. Light, crunchy and absolutely delicious. Crafted in Italy since 1948.",Lago Assorted Wafer ? classic crispy Italian wafer with irresistible assorted cream filling.,4600,,,7,5,69e5aa3f40cdaab22a0a1af5,69e5aa6340cdaab22a0a1b12,ACTIVE,,,,wafer|biscuit|Lago|assorted|Italian biscuits|snack,https://res.cloudinary.com/nigittriple/image/upload/v1776606344/claude/frollini-chocolate-chip-cookies-006851.jpg,320g,24,Italy,0.32,,,,,,,"Store in a cool, dry place. Once opened, keep in an airtight container.",,Gluten|Dairy,,,,,,,,,[]
Frollini Cookies with Eggs,frollini-cookies-with-eggs,ABXX-FROCOO-177590,8004800006820,"Lago Frollini Cookies with Eggs is an iconic Italian wafer made with thin, crispy layers filled with rich assorted cream. Light, crunchy and absolutely delicious. Crafted in Italy since 1948.",Lago Assorted Wafer ? classic crispy Italian wafer with irresistible assorted cream filling.,4000,,,5,5,69e5aa3f40cdaab22a0a1af5,69e5aa6340cdaab22a0a1b12,ACTIVE,,,,wafer|biscuit|Lago|assorted|Italian biscuits|snack,https://res.cloudinary.com/nigittriple/image/upload/v1776606335/claude/frollini-cookies-with-eggs-006820.jpg,320g,24,Italy,0.32,,,,,,,"Store in a cool, dry place. Once opened, keep in an airtight container.",,Gluten|Dairy,,,,,,,,,[]
Frollini Biscuits with Cream,frollini-biscuits-with-cream,ABXX-FROBIS-955675,8004800006837,"Lago Frollini Biscuits with Cream is an iconic Italian wafer made with thin, crispy layers filled with rich assorted cream. Light, crunchy and absolutely delicious. Crafted in Italy since 1948.",Lago Assorted Wafer ? classic crispy Italian wafer with irresistible assorted cream filling.,4800,,,9,5,69e5aa3f40cdaab22a0a1af5,69e5aa6340cdaab22a0a1b12,ACTIVE,,,,wafer|biscuit|Lago|assorted|Italian biscuits|snack,https://res.cloudinary.com/nigittriple/image/upload/v1776606323/claude/frollini-biscuits-with-cream-006837.jpg,320g,24,Italy,0.32,,,,,,,"Store in a cool, dry place. Once opened, keep in an airtight container.",,Gluten|Dairy,,,,,,,,,[]
Mini Party Lemon,mini-party-lemon,ABXX-MINPAR-116012,8004800003430,"Lago Mini Party Lemon is an iconic Italian wafer made with thin, crispy layers filled with rich lemon cream. Light, crunchy and absolutely delicious. Crafted in Italy since 1948.",Lago Lemon Wafer ? classic crispy Italian wafer with irresistible lemon cream filling.,3000,,,7,5,69e5aa3f40cdaab22a0a1af5,69e5aa6340cdaab22a0a1b12,ACTIVE,,,,wafer|biscuit|Lago|lemon|Italian biscuits|snack,https://res.cloudinary.com/nigittriple/image/upload/v1776606311/claude/mini-party-lemon-003430.jpg,125g,24,Italy,0.125,,,,,,,"Store in a cool, dry place. Once opened, keep in an airtight container.",,Gluten|Dairy,,,,,,,,,[]
Mini Party cocoa,mini-party-cocoa,ABXX-MINPAR-183234,8004800003409,"Lago Mini Party cocoa is an iconic Italian wafer made with thin, crispy layers filled with rich cocoa cream. Light, crunchy and absolutely delicious. Crafted in Italy since 1948.",Lago Cocoa Wafer ? classic crispy Italian wafer with irresistible cocoa cream filling.,3100,,,5,5,69e5aa3f40cdaab22a0a1af5,69e5aa6340cdaab22a0a1b12,ACTIVE,,,,wafer|biscuit|Lago|cocoa|Italian biscuits|snack,https://res.cloudinary.com/nigittriple/image/upload/v1776606298/claude/mini-party-cocoa-003409.jpg,125g,24,Italy,0.125,,,,,,,"Store in a cool, dry place. Once opened, keep in an airtight container.",,Gluten|Dairy,,,,,,,,,[]
Mini Party Hazelnut Sugar free,mini-party-hazelnut-sugar-free,ABXX-MINPAR-590442,800480000361,"Lago Poker Sugar Free Hazelnut Wafer features delicate, crispy wafer layers filled with hazelnut cream ? all without added sugar. Perfect for those watching their sugar intake without compromising on taste.","Lago Hazelnut Wafer (Sugar Free) ? crispy layered wafer with hazelnut cream filling, no added sugar.",3100,,,12,5,69e5aa3f40cdaab22a0a1af5,69e5aa6340cdaab22a0a1b12,ACTIVE,,,,wafer|biscuit|Lago|hazelnut|Italian biscuits|snack,https://res.cloudinary.com/nigittriple/image/upload/v1776606280/claude/mini-party-hazelnut-sugar-free-000361.jpg,125g,24,Italy,0.125,,,,,,,"Store in a cool, dry place. Once opened, keep in an airtight container.",,Gluten|Dairy|Tree Nuts,,,,,,,,,[]
Mini party Cocoa sugar free,mini-party-cocoa-sugar-free,ABXX-MINPAR-831619,8004800003607,"Lago Poker Sugar Free Cocoa Wafer features delicate, crispy wafer layers filled with cocoa cream ? all without added sugar. Perfect for those watching their sugar intake without compromising on taste.","Lago Cocoa Wafer (Sugar Free) ? crispy layered wafer with cocoa cream filling, no added sugar.",3100,,,21,5,69e5aa3f40cdaab22a0a1af5,69e5aa6340cdaab22a0a1b12,ACTIVE,,,,wafer|biscuit|Lago|cocoa|Italian biscuits|snack,https://res.cloudinary.com/nigittriple/image/upload/v1776606268/claude/mini-party-cocoa-sugar-free-003607.jpg,125g,24,Italy,0.125,,,,,,,"Store in a cool, dry place. Once opened, keep in an airtight container.",,Gluten|Dairy,,,,,,,,,[]
Tagliatelle A Nido,tagliatelle-a-nido,IPXX-TAGA-962115,8008912010515.00,description,Liguori Tagliatelle A Nido ? premium Italian pasta of exceptional quality.,5500,,,5,5,69e5aa4140cdaab22a0a1af6,69e5aa6940cdaab22a0a1b16,ACTIVE,,,,pasta|Italian pasta|liguori|tagliatelle,https://res.cloudinary.com/nigittriple/image/upload/v1776606255/claude/tagliatelle-a-nido-010515.jpg,500g,12,Italy,0.5,,,,,,,"Store in a cool, dry place. Keep away from moisture.","Durum wheat semolina (100%), water",Gluten,,,,,,,,,[]
Orecchiette,orecchiette,IPXX-ORE-428351,8008912013165.00,description,Liguori Orecchiette ? premium Italian pasta of exceptional quality.,5500,,,11,5,69e5aa4140cdaab22a0a1af6,69e5aa6940cdaab22a0a1b16,ACTIVE,,,,pasta|Italian pasta|liguori|orecchiette,https://res.cloudinary.com/nigittriple/image/upload/v1776606247/claude/orecchiette-013165.jpg,500g,12,Italy,0.5,,,,,,,"Store in a cool, dry place. Keep away from moisture.","Durum wheat semolina (100%), water",Gluten,,,,,,,,,[]
Biscuits filled Coffee cream,biscuits-filled-coffee-cream,ABXX-BISFIL-383983,8000350007973,Biscuits filled Coffee cream is a premium quality Italian biscuit made by Grisbi. Made with the finest ingredients and baked to golden perfection. Ideal for any occasion.,Premium Italian biscuit by Grisbi ? Biscuits baked to perfection.,6300,,,14,5,69e5aa3f40cdaab22a0a1af5,69e5aa6b40cdaab22a0a1b18,ACTIVE,,,,biscuit|grisbi|Italian|biscuits,https://res.cloudinary.com/nigittriple/image/upload/v1776606237/claude/biscuits-filled-coffee-cream-007973.jpg,135g,12,Italy,0.135,,,,,,,"Store in a cool, dry place. Once opened, keep in an airtight container.",,Gluten|Dairy,,,,,,,,,[]
Biscuit filled Chocolate,biscuit-filled-chocolate,ABXX-BISFIL-628065,8000350007911,Biscuit filled Chocolate is a premium quality Italian biscuit made by Grisbi. Made with the finest ingredients and baked to golden perfection. Ideal for any occasion.,Premium Italian biscuit by Grisbi ? Biscuits baked to perfection.,6300,,,0,5,69e5aa3f40cdaab22a0a1af5,69e5aa6b40cdaab22a0a1b18,ACTIVE,,,,biscuit|grisbi|Italian|biscuits,https://res.cloudinary.com/nigittriple/image/upload/v1776606227/claude/biscuit-filled-chocolate-007911.jpg,135g,12,Italy,0.135,,,,,,,"Store in a cool, dry place. Once opened, keep in an airtight container.",,Gluten|Dairy,,,,,,,,,[]
Pennette Rigate,pennette-rigate,IPXX-PENRIG-700331,8008912010430,"Pennette Rigate by Liguori is a premium Italian pasta made by Pastificio Liguori, one of Campania's oldest pasta makers since 1795. Made from 100% durum wheat semolina and pure water, slowly dried at low temperature to preserve its natural texture and flavour. Cook in boiling salted water for 10-14 minutes.",Liguori Pennette Rigate ? premium Italian pasta of exceptional quality.,3500,,,8,5,69e5aa4140cdaab22a0a1af6,69e5aa6940cdaab22a0a1b16,ACTIVE,,,,pasta|Italian pasta|liguori|pennette,https://res.cloudinary.com/nigittriple/image/upload/v1776606216/claude/pennette-rigate-010430.jpg,500g,12,Italy,0.5,,,,,,,"Store in a cool, dry place. Keep away from moisture.","Durum wheat semolina (100%), water",Gluten,,,,,,,,,[]
Biscuit filled Lemon cream,biscuit-filled-lemon-cream,ABXX-BISFIL-867130,8000350007935,Biscuit filled Lemon cream is a premium quality Italian biscuit made by Grisbi. Made with the finest ingredients and baked to golden perfection. Ideal for any occasion.,Premium Italian biscuit by Grisbi ? Biscuits baked to perfection.,6300,,,15,5,69e5aa3f40cdaab22a0a1af5,69e5aa6b40cdaab22a0a1b18,ACTIVE,,,,biscuit|grisbi|Italian|biscuits,https://res.cloudinary.com/nigittriple/image/upload/v1776606208/claude/biscuit-filled-lemon-cream-007935.jpg,135g,12,Italy,0.135,,,,,,,"Store in a cool, dry place. Once opened, keep in an airtight container.",,Gluten|Dairy,,,,,,,,,[]
Ditali Piccoli Rigati,ditali-piccoli-rigati-3xvy,IPXX-DITPIC-786011,8008912010836.00,description,Liguori Ditali Piccoli Rigati ? premium Italian pasta of exceptional quality.,3500,,,0,5,69e5aa4140cdaab22a0a1af6,69e5aa6940cdaab22a0a1b16,ACTIVE,,,,pasta|Italian pasta|liguori|ditali,https://res.cloudinary.com/nigittriple/image/upload/v1776606197/claude/ditali-piccoli-rigati-010836.jpg,500g,12,Italy,0.5,,,,,,,"Store in a cool, dry place. Keep away from moisture.","Durum wheat semolina (100%), water",Gluten,,,,,,,,,[]
